1.083384084000000000e+09,1.749000000000000000e+03,1.815000000000000000e+03,2.198000000000000000e+03,-1.101560000000000000e+05
1.083409084000000000e+09,1.750000000000000000e+03,1.818000000000000000e+03,2.199000000000000000e+03,-1.101830000000000000e+05
1.083434084000000000e+09,1.747000000000000000e+03,1.815000000000000000e+03,2.199000000000000000e+03,-1.101970000000000000e+05
1.083459084000000000e+09,1.743000000000000000e+03,1.813000000000000000e+03,2.199000000000000000e+03,-1.101980000000000000e+05
1.083484084000000000e+09,1.749000000000000000e+03,1.810000000000000000e+03,2.195000000000000000e+03,-1.102400000000000000e+05
1.083509084000000000e+09,1.749000000000000000e+03,1.818000000000000000e+03,2.197000000000000000e+03,-1.102720000000000000e+05
1.083535084000000000e+09,1.749000000000000000e+03,1.821000000000000000e+03,2.193000000000000000e+03,-1.103000000000000000e+05
1.083560084000000000e+09,1.748000000000000000e+03,1.813000000000000000e+03,2.202000000000000000e+03,-1.102720000000000000e+05
1.083585084000000000e+09,1.751000000000000000e+03,1.814000000000000000e+03,2.193000000000000000e+03,-1.102770000000000000e+05
1.083610084000000000e+09,1.745000000000000000e+03,1.811000000000000000e+03,2.197000000000000000e+03,-1.102690000000000000e+05
1.083635084000000000e+09,1.746000000000000000e+03,1.813000000000000000e+03,2.195000000000000000e+03,-1.102960000000000000e+05
1.083660084000000000e+09,1.746000000000000000e+03,1.814000000000000000e+03,2.194000000000000000e+03,-1.103140000000000000e+05
1.083685084000000000e+09,1.746000000000000000e+03,1.811000000000000000e+03,2.193000000000000000e+03,-1.103210000000000000e+05
1.083710084000000000e+09,1.746000000000000000e+03,1.809000000000000000e+03,2.191000000000000000e+03,-1.103480000000000000e+05
1.083735084000000000e+09,1.745000000000000000e+03,1.811000000000000000e+03,2.191000000000000000e+03,-1.103270000000000000e+05
1.083760084000000000e+09,1.749000000000000000e+03,1.819000000000000000e+03,2.197000000000000000e+03,-1.103540000000000000e+05
1.083781084000000000e+09,1.745000000000000000e+03,1.822000000000000000e+03,2.197000000000000000e+03,-1.103370000000000000e+05
1.083806084000000000e+09,1.744000000000000000e+03,1.817000000000000000e+03,2.191000000000000000e+03,-1.103070000000000000e+05
1.083831084000000000e+09,1.744000000000000000e+03,1.815000000000000000e+03,2.201000000000000000e+03,-1.102460000000000000e+05
1.083856084000000000e+09,1.749000000000000000e+03,1.817000000000000000e+03,2.199000000000000000e+03,-1.101590000000000000e+05
1.083881084000000000e+09,1.745000000000000000e+03,1.810000000000000000e+03,2.198000000000000000e+03,-1.101360000000000000e+05
1.083906084000000000e+09,1.744000000000000000e+03,1.815000000000000000e+03,2.195000000000000000e+03,-1.101340000000000000e+05
1.083931084000000000e+09,1.744000000000000000e+03,1.813000000000000000e+03,2.197000000000000000e+03,-1.101050000000000000e+05
1.083956084000000000e+09,1.748000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.100980000000000000e+05
1.083981084000000000e+09,1.744000000000000000e+03,1.815000000000000000e+03,2.193000000000000000e+03,-1.100850000000000000e+05
1.084006084000000000e+09,1.746000000000000000e+03,1.815000000000000000e+03,2.193000000000000000e+03,-1.100750000000000000e+05
1.084027084000000000e+09,1.744000000000000000e+03,1.813000000000000000e+03,2.195000000000000000e+03,-1.100820000000000000e+05
1.084052084000000000e+09,1.744000000000000000e+03,1.810000000000000000e+03,2.192000000000000000e+03,-1.100900000000000000e+05
1.084077084000000000e+09,1.747000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.101360000000000000e+05
1.084102084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.193000000000000000e+03,-1.101550000000000000e+05
1.084127084000000000e+09,1.744000000000000000e+03,1.814000000000000000e+03,2.194000000000000000e+03,-1.101630000000000000e+05
1.084152084000000000e+09,1.744000000000000000e+03,1.818000000000000000e+03,2.203000000000000000e+03,-1.101590000000000000e+05
1.084177084000000000e+09,1.749000000000000000e+03,1.815000000000000000e+03,2.197000000000000000e+03,-1.101510000000000000e+05
1.084202084000000000e+09,1.746000000000000000e+03,1.809000000000000000e+03,2.192000000000000000e+03,-1.101840000000000000e+05
1.084227084000000000e+09,1.747000000000000000e+03,1.811000000000000000e+03,2.194000000000000000e+03,-1.101980000000000000e+05
1.084252084000000000e+09,1.749000000000000000e+03,1.814000000000000000e+03,2.194000000000000000e+03,-1.102290000000000000e+05
1.084273084000000000e+09,1.746000000000000000e+03,1.815000000000000000e+03,2.198000000000000000e+03,-1.102170000000000000e+05
1.084298084000000000e+09,1.744000000000000000e+03,1.813000000000000000e+03,2.198000000000000000e+03,-1.102110000000000000e+05
1.084323084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.102390000000000000e+05
1.084348084000000000e+09,1.746000000000000000e+03,1.807000000000000000e+03,2.193000000000000000e+03,-1.102460000000000000e+05
1.084373084000000000e+09,1.747000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.102720000000000000e+05
1.084398084000000000e+09,1.749000000000000000e+03,1.817000000000000000e+03,2.197000000000000000e+03,-1.102810000000000000e+05
1.084423084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.102820000000000000e+05
1.084448084000000000e+09,1.744000000000000000e+03,1.814000000000000000e+03,2.194000000000000000e+03,-1.102700000000000000e+05
1.084473084000000000e+09,1.744000000000000000e+03,1.813000000000000000e+03,2.192000000000000000e+03,-1.102710000000000000e+05
1.084499084000000000e+09,1.746000000000000000e+03,1.809000000000000000e+03,2.197000000000000000e+03,-1.102630000000000000e+05
1.084524084000000000e+09,1.751000000000000000e+03,1.821000000000000000e+03,2.201000000000000000e+03,-1.102580000000000000e+05
1.084549084000000000e+09,1.747000000000000000e+03,1.813000000000000000e+03,2.199000000000000000e+03,-1.102810000000000000e+05
1.084574084000000000e+09,1.743000000000000000e+03,1.814000000000000000e+03,2.192000000000000000e+03,-1.102740000000000000e+05
1.084599084000000000e+09,1.744000000000000000e+03,1.818000000000000000e+03,2.198000000000000000e+03,-1.102690000000000000e+05
1.084624084000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.191000000000000000e+03,-1.102120000000000000e+05
1.084649084000000000e+09,1.744000000000000000e+03,1.814000000000000000e+03,2.192000000000000000e+03,-1.101240000000000000e+05
1.084674084000000000e+09,1.744000000000000000e+03,1.813000000000000000e+03,2.195000000000000000e+03,-1.100850000000000000e+05
1.084699084000000000e+09,1.745000000000000000e+03,1.814000000000000000e+03,2.193000000000000000e+03,-1.100510000000000000e+05
1.084724084000000000e+09,1.744000000000000000e+03,1.809000000000000000e+03,2.192000000000000000e+03,-1.100830000000000000e+05
1.084745084000000000e+09,1.744000000000000000e+03,1.809000000000000000e+03,2.193000000000000000e+03,-1.101000000000000000e+05
1.084770084000000000e+09,1.744000000000000000e+03,1.807000000000000000e+03,2.195000000000000000e+03,-1.100920000000000000e+05
1.084795084000000000e+09,1.746000000000000000e+03,1.813000000000000000e+03,2.194000000000000000e+03,-1.101160000000000000e+05
1.084820084000000000e+09,1.745000000000000000e+03,1.815000000000000000e+03,2.199000000000000000e+03,-1.101380000000000000e+05
1.084845084000000000e+09,1.748000000000000000e+03,1.808000000000000000e+03,2.197000000000000000e+03,-1.101660000000000000e+05
1.084870084000000000e+09,1.742000000000000000e+03,1.813000000000000000e+03,2.207000000000000000e+03,-1.101790000000000000e+05
1.084895084000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.192000000000000000e+03,-1.101800000000000000e+05
1.084920084000000000e+09,1.749000000000000000e+03,1.818000000000000000e+03,2.192000000000000000e+03,-1.102060000000000000e+05
1.084945084000000000e+09,1.744000000000000000e+03,1.817000000000000000e+03,2.193000000000000000e+03,-1.101910000000000000e+05
1.084970084000000000e+09,1.744000000000000000e+03,1.814000000000000000e+03,2.195000000000000000e+03,-1.101990000000000000e+05
1.084991084000000000e+09,1.746000000000000000e+03,1.813000000000000000e+03,2.191000000000000000e+03,-1.101790000000000000e+05
1.085016084000000000e+09,1.743000000000000000e+03,1.811000000000000000e+03,2.193000000000000000e+03,-1.101920000000000000e+05
1.085041084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.199000000000000000e+03,-1.102290000000000000e+05
1.085066084000000000e+09,1.744000000000000000e+03,1.823000000000000000e+03,2.197000000000000000e+03,-1.102770000000000000e+05
1.085091084000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.193000000000000000e+03,-1.102960000000000000e+05
1.085116084000000000e+09,1.750000000000000000e+03,1.817000000000000000e+03,2.193000000000000000e+03,-1.103110000000000000e+05
1.085141084000000000e+09,1.745000000000000000e+03,1.811000000000000000e+03,2.198000000000000000e+03,-1.103070000000000000e+05
1.085166084000000000e+09,1.744000000000000000e+03,1.819000000000000000e+03,2.198000000000000000e+03,-1.103090000000000000e+05
1.085191084000000000e+09,1.746000000000000000e+03,1.810000000000000000e+03,2.194000000000000000e+03,-1.103280000000000000e+05
1.085216084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.103540000000000000e+05
1.085237084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.197000000000000000e+03,-1.103310000000000000e+05
1.085262084000000000e+09,1.749000000000000000e+03,1.815000000000000000e+03,2.205000000000000000e+03,-1.103340000000000000e+05
1.085287084000000000e+09,1.746000000000000000e+03,1.802000000000000000e+03,2.195000000000000000e+03,-1.103340000000000000e+05
1.085312084000000000e+09,1.743000000000000000e+03,1.812000000000000000e+03,2.176000000000000000e+03,-1.103400000000000000e+05
1.085337084000000000e+09,1.750000000000000000e+03,1.813000000000000000e+03,2.198000000000000000e+03,-1.103520000000000000e+05
1.085362084000000000e+09,1.749000000000000000e+03,1.811000000000000000e+03,2.213000000000000000e+03,-1.103720000000000000e+05
1.085387084000000000e+09,1.749000000000000000e+03,1.815000000000000000e+03,2.196000000000000000e+03,-1.103810000000000000e+05
1.085412084000000000e+09,1.746000000000000000e+03,1.815000000000000000e+03,2.196000000000000000e+03,-1.103850000000000000e+05
1.085437084000000000e+09,1.747000000000000000e+03,1.809000000000000000e+03,2.189000000000000000e+03,-1.103660000000000000e+05
1.085458084000000000e+09,1.745000000000000000e+03,1.810000000000000000e+03,2.192000000000000000e+03,-1.103030000000000000e+05
1.085483084000000000e+09,1.747000000000000000e+03,1.821000000000000000e+03,2.197000000000000000e+03,-1.101930000000000000e+05
1.085508084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.191000000000000000e+03,-1.101580000000000000e+05
1.085533084000000000e+09,1.744000000000000000e+03,1.818000000000000000e+03,2.195000000000000000e+03,-1.101550000000000000e+05
1.085558084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.197000000000000000e+03,-1.101750000000000000e+05
1.085583084000000000e+09,1.744000000000000000e+03,1.814000000000000000e+03,2.191000000000000000e+03,-1.101680000000000000e+05
1.085608084000000000e+09,1.741000000000000000e+03,1.814000000000000000e+03,2.194000000000000000e+03,-1.101820000000000000e+05
1.085633084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.193000000000000000e+03,-1.101890000000000000e+05
1.085658084000000000e+09,1.750000000000000000e+03,1.822000000000000000e+03,2.205000000000000000e+03,-1.101790000000000000e+05
1.085683084000000000e+09,1.745000000000000000e+03,1.818000000000000000e+03,2.202000000000000000e+03,-1.101890000000000000e+05
1.085704084000000000e+09,1.746000000000000000e+03,1.818000000000000000e+03,2.195000000000000000e+03,-1.101830000000000000e+05
1.085729084000000000e+09,1.749000000000000000e+03,1.809000000000000000e+03,2.197000000000000000e+03,-1.101570000000000000e+05
1.085754084000000000e+09,1.745000000000000000e+03,1.814000000000000000e+03,2.191000000000000000e+03,-1.101770000000000000e+05
1.085779084000000000e+09,1.744000000000000000e+03,1.810000000000000000e+03,2.194000000000000000e+03,-1.101690000000000000e+05
1.085804084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.194000000000000000e+03,-1.101900000000000000e+05
1.085829084000000000e+09,1.744000000000000000e+03,1.815000000000000000e+03,2.194000000000000000e+03,-1.102040000000000000e+05
1.085854084000000000e+09,1.738000000000000000e+03,1.812000000000000000e+03,2.192000000000000000e+03,-1.101950000000000000e+05
1.085879084000000000e+09,1.744000000000000000e+03,1.815000000000000000e+03,2.197000000000000000e+03,-1.102240000000000000e+05
1.085904084000000000e+09,1.743000000000000000e+03,1.811000000000000000e+03,2.199000000000000000e+03,-1.102360000000000000e+05
1.085929084000000000e+09,1.744000000000000000e+03,1.812000000000000000e+03,2.199000000000000000e+03,-1.102870000000000000e+05
1.085950084000000000e+09,1.745000000000000000e+03,1.810000000000000000e+03,2.192000000000000000e+03,-1.102890000000000000e+05
1.085975084000000000e+09,1.745000000000000000e+03,1.810000000000000000e+03,2.195000000000000000e+03,-1.102940000000000000e+05
1.086000084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.193000000000000000e+03,-1.103220000000000000e+05
1.086025084000000000e+09,1.744000000000000000e+03,1.818000000000000000e+03,2.195000000000000000e+03,-1.103160000000000000e+05
1.086050084000000000e+09,1.748000000000000000e+03,1.815000000000000000e+03,2.203000000000000000e+03,-1.103360000000000000e+05
1.086075084000000000e+09,1.744000000000000000e+03,1.813000000000000000e+03,2.195000000000000000e+03,-1.103300000000000000e+05
1.086100084000000000e+09,1.746000000000000000e+03,1.809000000000000000e+03,2.192000000000000000e+03,-1.103020000000000000e+05
1.086125084000000000e+09,1.742000000000000000e+03,1.810000000000000000e+03,2.195000000000000000e+03,-1.103160000000000000e+05
1.086150084000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.194000000000000000e+03,-1.103530000000000000e+05
1.086171084000000000e+09,1.746000000000000000e+03,1.813000000000000000e+03,2.192000000000000000e+03,-1.103680000000000000e+05
1.086196084000000000e+09,1.748000000000000000e+03,1.814000000000000000e+03,2.195000000000000000e+03,-1.103540000000000000e+05
1.086221084000000000e+09,1.746000000000000000e+03,1.814000000000000000e+03,2.193000000000000000e+03,-1.103560000000000000e+05
1.086246084000000000e+09,1.746000000000000000e+03,1.811000000000000000e+03,2.199000000000000000e+03,-1.103660000000000000e+05
1.086271084000000000e+09,1.751000000000000000e+03,1.819000000000000000e+03,2.199000000000000000e+03,-1.103690000000000000e+05
1.086296084000000000e+09,1.744000000000000000e+03,1.815000000000000000e+03,2.191000000000000000e+03,-1.103390000000000000e+05
1.086321084000000000e+09,1.749000000000000000e+03,1.813000000000000000e+03,2.197000000000000000e+03,-1.102510000000000000e+05
1.086346084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.199000000000000000e+03,-1.102180000000000000e+05
1.086371084000000000e+09,1.746000000000000000e+03,1.809000000000000000e+03,2.192000000000000000e+03,-1.101960000000000000e+05
1.086396084000000000e+09,1.745000000000000000e+03,1.810000000000000000e+03,2.193000000000000000e+03,-1.102090000000000000e+05
1.086417084000000000e+09,1.748000000000000000e+03,1.807000000000000000e+03,2.192000000000000000e+03,-1.102040000000000000e+05
1.086442084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.197000000000000000e+03,-1.101940000000000000e+05
1.086467084000000000e+09,1.745000000000000000e+03,1.813000000000000000e+03,2.197000000000000000e+03,-1.102240000000000000e+05
1.086492084000000000e+09,1.744000000000000000e+03,1.810000000000000000e+03,2.197000000000000000e+03,-1.102200000000000000e+05
1.086517084000000000e+09,1.749000000000000000e+03,1.812000000000000000e+03,2.192000000000000000e+03,-1.102400000000000000e+05
1.086542084000000000e+09,1.744000000000000000e+03,1.813000000000000000e+03,2.192000000000000000e+03,-1.102620000000000000e+05
1.086567084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.193000000000000000e+03,-1.102560000000000000e+05
1.086592084000000000e+09,1.744000000000000000e+03,1.814000000000000000e+03,2.193000000000000000e+03,-1.102650000000000000e+05
1.086617084000000000e+09,1.744000000000000000e+03,1.815000000000000000e+03,2.192000000000000000e+03,-1.102610000000000000e+05
1.086642084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.199000000000000000e+03,-1.102680000000000000e+05
1.086663084000000000e+09,1.745000000000000000e+03,1.810000000000000000e+03,2.198000000000000000e+03,-1.102430000000000000e+05
1.086688084000000000e+09,1.744000000000000000e+03,1.819000000000000000e+03,2.197000000000000000e+03,-1.102310000000000000e+05
1.086713084000000000e+09,1.744000000000000000e+03,1.815000000000000000e+03,2.194000000000000000e+03,-1.102820000000000000e+05
1.086738084000000000e+09,1.749000000000000000e+03,1.811000000000000000e+03,2.191000000000000000e+03,-1.103310000000000000e+05
1.086763084000000000e+09,1.748000000000000000e+03,1.817000000000000000e+03,2.197000000000000000e+03,-1.103780000000000000e+05
1.086788084000000000e+09,1.742000000000000000e+03,1.814000000000000000e+03,2.189000000000000000e+03,-1.103860000000000000e+05
1.086813084000000000e+09,1.745000000000000000e+03,1.815000000000000000e+03,2.192000000000000000e+03,-1.103580000000000000e+05
1.086838084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.194000000000000000e+03,-1.103520000000000000e+05
1.086863084000000000e+09,1.747000000000000000e+03,1.810000000000000000e+03,2.198000000000000000e+03,-1.103770000000000000e+05
1.086884084000000000e+09,1.746000000000000000e+03,1.813000000000000000e+03,2.199000000000000000e+03,-1.103800000000000000e+05
1.086909084000000000e+09,1.748000000000000000e+03,1.789000000000000000e+03,2.193000000000000000e+03,-1.103660000000000000e+05
1.086934084000000000e+09,1.747000000000000000e+03,1.811000000000000000e+03,2.199000000000000000e+03,-1.103790000000000000e+05
1.086959084000000000e+09,1.749000000000000000e+03,1.819000000000000000e+03,2.194000000000000000e+03,-1.103870000000000000e+05
1.086984084000000000e+09,1.748000000000000000e+03,1.809000000000000000e+03,2.199000000000000000e+03,-1.103780000000000000e+05
1.087009084000000000e+09,1.746000000000000000e+03,1.812000000000000000e+03,2.202000000000000000e+03,-1.103800000000000000e+05
1.087034084000000000e+09,1.742000000000000000e+03,1.814000000000000000e+03,2.199000000000000000e+03,-1.103740000000000000e+05
1.087059084000000000e+09,1.753000000000000000e+03,1.819000000000000000e+03,2.203000000000000000e+03,-1.103930000000000000e+05
1.087084084000000000e+09,1.749000000000000000e+03,1.815000000000000000e+03,2.195000000000000000e+03,-1.103930000000000000e+05
1.087109084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.104190000000000000e+05
1.087130084000000000e+09,1.744000000000000000e+03,1.809000000000000000e+03,2.193000000000000000e+03,-1.103650000000000000e+05
1.087155084000000000e+09,1.746000000000000000e+03,1.813000000000000000e+03,2.192000000000000000e+03,-1.102670000000000000e+05
1.087180084000000000e+09,1.744000000000000000e+03,1.809000000000000000e+03,2.195000000000000000e+03,-1.102100000000000000e+05
1.087205085000000000e+09,1.742000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.101820000000000000e+05
1.087230084000000000e+09,1.745000000000000000e+03,1.814000000000000000e+03,2.193000000000000000e+03,-1.101920000000000000e+05
1.087255084000000000e+09,1.753000000000000000e+03,1.813000000000000000e+03,2.195000000000000000e+03,-1.102140000000000000e+05
1.087280084000000000e+09,1.747000000000000000e+03,1.812000000000000000e+03,2.191000000000000000e+03,-1.102250000000000000e+05
1.087305084000000000e+09,1.743000000000000000e+03,1.808000000000000000e+03,2.193000000000000000e+03,-1.102450000000000000e+05
1.087330084000000000e+09,1.746000000000000000e+03,1.810000000000000000e+03,2.193000000000000000e+03,-1.102660000000000000e+05
1.087356084000000000e+09,1.747000000000000000e+03,1.815000000000000000e+03,2.195000000000000000e+03,-1.102750000000000000e+05
1.087381084000000000e+09,1.745000000000000000e+03,1.815000000000000000e+03,2.192000000000000000e+03,-1.102530000000000000e+05
1.087406084000000000e+09,1.744000000000000000e+03,1.812000000000000000e+03,2.199000000000000000e+03,-1.102500000000000000e+05
1.087431084000000000e+09,1.745000000000000000e+03,1.808000000000000000e+03,2.194000000000000000e+03,-1.102510000000000000e+05
1.087456084000000000e+09,1.748000000000000000e+03,1.818000000000000000e+03,2.194000000000000000e+03,-1.102840000000000000e+05
1.087481084000000000e+09,1.746000000000000000e+03,1.812000000000000000e+03,2.192000000000000000e+03,-1.102940000000000000e+05
1.087506084000000000e+09,1.744000000000000000e+03,1.808000000000000000e+03,2.192000000000000000e+03,-1.102680000000000000e+05
1.087531084000000000e+09,1.744000000000000000e+03,1.821000000000000000e+03,2.196000000000000000e+03,-1.103040000000000000e+05
1.087556084000000000e+09,1.748000000000000000e+03,1.811000000000000000e+03,2.202000000000000000e+03,-1.103040000000000000e+05
1.087581084000000000e+09,1.742000000000000000e+03,1.812000000000000000e+03,2.190000000000000000e+03,-1.103530000000000000e+05
1.087602084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.192000000000000000e+03,-1.103530000000000000e+05
1.087627084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.199000000000000000e+03,-1.103880000000000000e+05
1.087652084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.195000000000000000e+03,-1.104010000000000000e+05
1.087677084000000000e+09,1.748000000000000000e+03,1.808000000000000000e+03,2.193000000000000000e+03,-1.103780000000000000e+05
1.087702084000000000e+09,1.744000000000000000e+03,1.814000000000000000e+03,2.197000000000000000e+03,-1.103710000000000000e+05
1.087727084000000000e+09,1.744000000000000000e+03,1.811000000000000000e+03,2.207000000000000000e+03,-1.103700000000000000e+05
